# 3D Systems, Inc.
# New Model
-61.8306547 -9.3094250 -83.3623707
-62.3962469 -4.6006762 -84.8570541
-62.2467771 -3.9211423 -84.8211572
-61.8979223 -4.0202783 -84.5880210
-62.1153228 -5.3438628 -84.4473019
-61.8329644 -4.6305419 -84.4021589
-61.8120693 -3.0250859 -84.4327733
-62.2411966 0.2586484 -86.8941396
-62.1819794 0.5693047 -87.0027095
-62.0126240 -0.4090562 -86.2169489
-40.0833264 10.2020698 78.4223303
-40.5609123 9.9653881 78.2654285
-40.2172506 9.6254479 78.4791932
-44.3717130 -9.4180526 84.5544711
-62.1543378 -7.5618690 -84.1943771
-62.0305277 -7.6680249 -84.1429681
-52.5843501 -8.1932181 91.4426520
-52.3578525 -8.1936335 91.0990462
-52.6848584 -8.0104396 91.3544148
-52.7884550 -8.0759218 91.6717350
-52.0712808 2.8138005 80.6054622
-52.0107001 2.6875574 80.8311552
-61.9242899 -4.1833548 -86.7900550
-61.8064851 -7.6878266 -85.7456177
-61.8612394 -0.6868975 -85.8475640
-61.7460608 -6.1463551 -83.6616531
-44.6565971 15.0891272 -74.4179189
-44.6595065 14.7630442 -74.2540359
-44.9847952 15.0650097 -74.4082108
-61.9572140 -6.1661359 -86.0552266
-61.6025589 -8.8118585 -83.5470408
-44.0576337 21.4571133 -73.4791905
-44.2225337 20.8078455 -73.5218674
-44.7310396 21.1578235 -73.7905875
-37.9190817 15.7844462 79.5429647
-38.2516123 16.0593949 79.8104033
-38.5236889 15.4088521 79.7040015
-61.7049225 -3.8354641 -87.2453004
-61.7029667 -3.8505318 -87.2469768
-61.7553629 -3.8840552 -87.1946141
-61.7066547 -3.8951123 -87.2572660
-61.8190542 -5.6739026 -86.4393041
-61.7962182 -8.5318079 -85.2656215
-61.8594587 -8.8193854 -85.0038677
-61.7098361 -8.1626568 -85.5254605
-59.5919564 -7.6413695 -85.2455646
-46.9054766 27.4818763 -69.4589838
-47.2257063 27.4929348 -69.4389641
-47.0748842 27.4516251 -69.3597272
-59.0311661 -6.5044025 -86.1850381
-58.7389432 -6.0393643 -85.8366042
-58.9707606 -6.7515299 -85.3917748
-62.0912611 0.4180690 -86.7855921
-61.9035028 0.4258768 -86.5584388
-39.2523147 14.7197479 -71.8570575
-39.6319069 14.4920386 -71.9403774
-39.5886451 14.7623047 -72.1377358
-61.8581176 0.0635550 -86.3191113
-62.0673448 0.0384142 -86.5582079
-61.9486310 -2.1997641 -84.8594755
-61.5581125 -2.2415144 -84.6159905
-61.4844784 -5.8839144 -83.7001726
-61.8507378 -3.9732829 -87.0009810
-61.4581853 -0.8550253 -85.3316560
-61.7918037 -6.7460723 -86.0620886
-61.6571568 -3.3909949 -84.2921957
-61.7023222 -3.9683646 -84.4010040
-61.6679117 -3.7140993 -84.3271464
-61.8594885 -4.7063460 -86.7050737
-61.6799481 -4.0755514 -87.2340351
-59.2489354 -7.0281373 -85.7830122
-59.4573952 -7.0651388 -86.2144455
-61.5922697 -5.6592310 -83.8529989
-13.6470078 -17.1016045 78.5806179
-14.1049577 -17.1500053 78.7899122
-13.8510903 -17.3465200 78.6885843
-62.0109551 -7.2292900 -84.1353908
-61.7301688 -7.5598699 -83.9675888
-61.8985593 -6.8311021 -84.1683969
-61.5151562 -7.0275734 -83.9551687
-61.6067909 -5.2135848 -86.9064033
-61.4241734 -7.1930718 -86.2341002
50.2062477 48.1574349 -2.3599493
50.2632298 48.2077040 -1.9547059
50.1802824 48.0365045 -2.0366383
-61.6278462 -8.4940512 -84.0463117
-61.4703521 -7.9258634 -83.7523714
-40.6277440 11.9360546 78.1675801
