# 3D Systems, Inc.
# New Model
-60.2160245 -27.1554217 -79.8428059
-59.6722998 -32.7917226 -79.1217089
-59.8930605 -26.5136585 -78.6010996
-59.3274646 -30.2687883 -80.0890550
-59.8220862 -27.7496241 -80.1096484
-59.9466451 -28.5566356 -79.9030215
-59.7158484 -27.9124416 -75.8066252
-59.9443838 -30.2770585 -76.0628134
-59.8505847 -30.9525058 -76.1301294
-60.1250008 -30.5119995 -77.8860003
-59.7790480 -30.0942902 -77.9592842
-59.7662590 -27.1838345 -75.9439394
-59.9238239 -27.0052161 -80.1468492
-59.8487630 -26.4662113 -80.3537294
-59.7086363 -31.9644883 -76.4437467
-59.6966371 -31.4791910 -76.1836767
-59.9029996 -32.1520008 -76.5509978
58.4731475 -9.4532315 25.9255096
58.3925843 -8.9224111 25.6698392
58.1073686 -9.2660990 26.0832738
-59.8793253 -38.5727733 -78.4034878
-58.5196726 -39.2195620 -78.5171092
-59.8681383 -25.7003643 -78.8353980
-59.2879988 -30.7509992 -77.8940022
-59.5101826 -27.1102712 -78.5753056
-59.0264015 -29.1152745 -78.2930404
-59.1965243 -29.9471281 -78.0696496
-59.6933588 -32.3295072 -79.3682709
-59.4338626 -31.9733694 -79.6614438
-59.6065409 -29.8907645 -75.7329240
-59.6634485 -29.2524844 -75.7396966
-59.4596043 -30.6356456 -75.7084340
-59.5833622 -27.0975102 -80.4565549
-59.2282563 -31.8090804 -75.9521648
-59.4526269 -31.2280674 -75.8698061
-59.4763383 -32.3968790 -76.4364675
57.6233007 -9.6776383 26.8082283
57.8623042 -9.1406824 26.4197998
57.6433092 -9.0023652 26.9657802
-59.1880009 -32.8660011 -76.5450001
-59.2769794 -32.3493779 -76.2838796
-59.8959997 -32.3869996 -77.2050023
-59.8939992 -32.1319997 -77.3859993
-59.3888685 -32.8781977 -77.3071423
-59.1790006 -32.1290009 -77.4670020
-59.3852922 -26.8015806 -75.6894052
-59.3961962 -26.3760518 -75.7889971
-59.3825802 -25.8991327 -75.8930668
49.7581102 -43.9781100 22.9483191
49.8045906 -43.7221490 22.2074352
49.7500375 -43.2257354 22.9059849
-59.3991689 -34.1562741 -77.5044188
-59.1198318 -33.7794274 -77.3699656
-59.0534844 -33.3000682 -77.2596747
